Devedor,TaxaDesemprego,MensalidadesEmDia,Bolsista,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares2SemestreGrau
0,10.8,1,1,6,10,14,11.0,1.13333333333333e+16
0,12.7,1,1,7,8,8,1.39571428571428e+16,1.39571428571428e+16
1,11.1,1,1,6,8,7,1.33333333333333e+16,1.52857142857142e+16
0,13.9,1,0,6,7,7,1.57142857142857e+16,15.5
0,13.9,1,0,5,8,9,11.0,11.4
1,7.6,1,0,4,8,7,12.25,12.75
0,7.6,1,0,5,6,5,13.0,14.0
0,10.8,1,1,4,11,7,12.0,13.0
0,7.6,1,0,6,6,7,1.33333333333333e+16,1.23333333333333e+16
0,10.8,1,0,7,8,8,12.91,12.91
0,9.4,1,1,6,8,13,11.0,11.0
0,15.5,1,1,6,8,8,1.35799999999999e+16,1293625.0
0,12.4,1,1,4,10,8,12.4,12.5
0,13.9,1,1,8,13,9,1288888888888880.0,13.0
0,9.4,1,0,8,8,8,1434125.0,1434125.0
0,9.4,1,1,0,0,0,0.0,0.0
0,12.7,1,1,6,6,6,1.33333333333333e+16,1.41666666666666e+16
0,13.9,1,0,6,8,9,14.5,1.28571428571428e+16
0,11.1,1,0,8,13,12,1.26666666666666e+16,13.4
0,11.1,1,0,7,7,9,1420857142857140.0,1.51277777777777e+16
0,12.4,1,0,7,7,8,1430714285714280.0,150125.0
0,12.7,1,0,6,10,12,12.0,11.0
0,13.9,1,1,6,7,7,1.38571428571428e+16,1.42857142857142e+16
0,15.5,1,1,0,0,0,0.0,0.0
0,12.4,1,1,5,8,9,11.0,13.0
0,16.2,1,1,5,9,13,13.2,14.4
0,12.7,1,1,7,8,8,1.42142857142857e+16,1.42142857142857e+16
0,7.6,1,0,5,5,5,13.0,12.4
0,9.4,1,0,5,6,6,12.8,12.6
0,9.4,1,0,4,11,9,13.6,12.2
0,13.9,1,0,7,7,8,1.39714285714285e+16,15.75
0,11.1,1,1,6,8,9,15.0,1.48571428571428e+16
0,15.5,1,0,26,27,17,1507777777777770.0,1.50235294117647e+16
0,7.6,1,0,6,7,7,1.33833333333333e+16,1.33833333333333e+16
1,8.9,1,0,12,12,16,13.25,1.3090909090909e+16
0,9.4,1,1,8,8,8,1301125.0,1301125.0
0,12.4,1,0,6,9,18,13.0,1.26666666666666e+16
0,12.7,1,0,5,5,7,12.0,11.4
0,12.7,1,0,6,6,7,1.21666666666666e+16,13.8
0,16.2,1,0,6,10,10,11.85,13.65
0,7.6,1,0,4,8,6,11.0,11.2
1,15.5,1,1,7,9,10,1.23277777777777e+16,11736.0
0,10.8,1,0,4,9,10,12.0,1.34285714285714e+16
0,16.2,1,0,7,7,9,1.44285714285714e+16,1.45111111111111e+16
0,12.4,1,0,7,7,8,13.78,126125.0
0,7.6,1,1,6,7,7,13.8,13.8
0,13.9,1,1,7,7,7,1.48571428571428e+16,1.51428571428571e+16
0,13.9,1,1,6,7,6,1.21428571428571e+16,1.33333333333333e+16
0,8.9,1,0,6,7,6,1.56666666666666e+16,1.48333333333333e+16
0,15.5,1,0,5,13,14,12.5,1.21666666666666e+16
0,12.4,1,1,6,7,6,1.28333333333333e+16,1.31666666666666e+16
0,7.6,1,0,6,6,6,12.5,1.26666666666666e+16
0,9.4,1,0,4,14,9,11.25,13.0
0,7.6,1,0,6,7,7,15.25,15.25
0,9.4,1,1,5,13,10,14.0,12.0
1,16.2,1,0,13,16,13,1.2076923076923e+16,1.2090909090909e+16
0,8.9,1,0,16,17,12,14625.0,1488888888888880.0
0,8.9,1,1,6,8,6,1.28333333333333e+16,1.21666666666666e+16
1,10.8,0,1,6,6,7,12.5,11.8
0,11.1,1,0,12,13,18,1123076923076920.0,1277777777777770.0
0,10.8,1,1,7,10,11,1.09857142857142e+16,12.3
0,12.4,1,0,6,6,6,13.5,1.33333333333333e+16
0,7.6,1,1,6,7,7,1.35166666666666e+16,1.35166666666666e+16
0,8.9,1,1,6,6,8,1.31666666666666e+16,1.32857142857142e+16
0,16.2,1,1,6,8,10,13125.0,13.0
0,11.1,1,1,7,7,9,1613142857142850.0,1552222222222220.0
0,12.4,1,1,7,7,9,1.48385714285714e+16,14.8
0,13.9,1,1,6,6,6,1.31666666666666e+16,14.0
0,9.4,1,1,8,8,8,139475.0,139475.0
0,16.2,1,0,7,11,7,12.75,1.22857142857142e+16
0,10.8,1,1,5,6,8,12.6,11.25
0,15.5,1,0,12,17,22,1.18333333333333e+16,12.7
1,10.8,1,0,6,6,8,1.38333333333333e+16,13875.0
0,10.8,1,0,5,5,5,11.8,13.2
0,9.4,1,0,8,8,8,1374625.0,1374625.0
0,10.8,1,1,6,6,10,1.33333333333333e+16,14.5
0,8.9,1,1,6,7,8,1.56666666666666e+16,1.52857142857142e+16
0,16.2,1,0,7,9,7,1.18571428571428e+16,1.18571428571428e+16
0,9.4,1,0,5,12,5,14.5,13.6
0,15.5,1,0,6,6,7,1.21666666666666e+16,1.37142857142857e+16
0,11.1,1,0,5,6,8,12.6,12.0
1,8.9,1,1,6,6,7,1.26666666666666e+16,13.0
0,12.7,1,1,6,7,10,1.28571428571428e+16,13.0
0,12.7,1,0,7,8,8,13.9,13.9
0,10.8,1,1,7,8,8,1.38171428571428e+16,1.38171428571428e+16
0,8.9,1,1,6,10,10,1.33142857142857e+16,12875.0
0,12.4,1,1,6,6,6,1.21666666666666e+16,1.21666666666666e+16
0,8.9,1,1,6,6,7,1.46666666666666e+16,1.45714285714285e+16
0,12.4,1,0,6,8,18,14.0,1.26666666666666e+16
0,15.5,1,0,6,14,9,1.55384615384615e+16,12625.0
0,8.9,1,0,6,6,6,15.0,1.48333333333333e+16
0,12.7,1,0,4,11,9,12.25,1.32857142857142e+16
0,8.9,1,0,11,13,9,1.56923076923076e+16,1.55555555555555e+16
0,16.2,1,1,5,7,9,1.22857142857142e+16,12.75
0,12.7,1,1,7,10,10,1188888888888880.0,1195625.0
0,9.4,1,1,5,6,5,11.8,12.6
0,9.4,1,0,6,7,9,1.11666666666666e+16,1.16666666666666e+16
0,16.2,1,0,7,7,9,1405714285714280.0,14.6
0,15.5,1,1,6,7,7,13.5,14.0
0,15.5,1,1,7,10,8,12625.0,130625.0
0,12.7,1,1,7,8,8,1.39714285714285e+16,1.39714285714285e+16
0,10.8,1,0,5,5,6,12.8,1.53333333333333e+16
0,16.2,1,0,5,7,7,1.37142857142857e+16,1.31428571428571e+16
0,12.7,1,1,6,7,7,1.26666666666666e+16,1.33333333333333e+16
0,7.6,1,0,5,10,7,11.4,1.11666666666666e+16
0,15.5,1,1,6,6,7,1.21666666666666e+16,1.21428571428571e+16
0,16.2,1,0,4,17,15,13.75,14.5
0,7.6,1,1,6,7,7,1.54333333333333e+16,1.54333333333333e+16
0,11.1,1,1,6,6,6,1.38333333333333e+16,15.5
0,12.7,1,0,12,21,15,1.18333333333333e+16,1.13636363636363e+16
0,7.6,1,0,6,6,6,1.11666666666666e+16,1.21666666666666e+16
0,8.9,1,1,6,6,8,1.46666666666666e+16,1.24285714285714e+16
0,13.9,1,0,6,9,6,1.37142857142857e+16,1.41666666666666e+16
0,10.8,1,0,5,5,10,12.8,1.14444444444444e+16
0,12.4,1,0,4,9,11,13.25,11.8
0,10.8,1,0,7,8,8,15.11,15.11
0,10.8,1,0,4,10,8,11.0,11.2
0,10.8,1,1,7,8,8,1.57985714285714e+16,1.57985714285714e+16
0,12.4,1,0,7,7,8,1.37757142857142e+16,1.55999999999999e+16
0,10.8,1,0,7,11,11,12.16,12.16
0,12.4,1,0,6,6,6,1.43333333333333e+16,15.5
0,12.7,1,0,7,8,8,14.2,14.2
0,10.8,1,0,5,6,5,12.2,13.2
0,9.4,1,0,4,10,9,13.0,1.36666666666666e+16
0,12.7,1,1,7,8,8,1.24857142857142e+16,1.24857142857142e+16
0,11.1,1,0,6,7,7,17.0,1.62857142857142e+16
0,8.9,1,0,5,7,9,10.8,1.01666666666666e+16
0,7.6,1,0,6,7,7,1.47166666666666e+16,1.47166666666666e+16
0,10.8,1,0,6,7,6,1.23333333333333e+16,1.16666666666666e+16
0,15.5,1,0,6,22,13,1.53076923076923e+16,13875.0
0,7.6,1,1,6,7,7,1.26666666666666e+16,1.26666666666666e+16
0,15.5,1,1,7,10,8,14368.0,1444875.0
0,10.8,1,0,7,8,8,1.20842857142857e+16,1.20842857142857e+16
0,9.4,1,1,4,12,9,11.0,11.5
0,9.4,1,0,5,8,8,12.8,11.0
0,12.7,1,1,7,8,8,1.18571428571428e+16,1.18571428571428e+16
0,8.9,1,0,6,8,10,1.22857142857142e+16,13.0
0,15.5,1,1,4,11,12,11.25,11.4
0,7.6,1,0,6,10,7,1.16666666666666e+16,11.0
0,7.6,1,0,12,26,26,1.34173913043478e+16,1.34173913043478e+16
0,7.6,1,0,6,6,7,1.51666666666666e+16,1.48571428571428e+16
1,16.2,1,0,5,10,13,1.38333333333333e+16,12.5
0,7.6,1,0,5,6,7,1.33333333333333e+16,14.8
0,16.2,1,0,5,12,9,15.0,1.34285714285714e+16
0,12.4,1,1,6,8,10,13075.0,12.05
0,10.8,1,1,6,6,9,13.5,1.36666666666666e+16
0,9.4,1,1,5,8,8,11.8,1.23333333333333e+16
0,8.9,1,0,6,9,9,1.21666666666666e+16,11.0
0,12.4,1,0,7,7,9,1.35571428571428e+16,13.2
0,9.4,1,0,6,6,6,1.43333333333333e+16,13.5
0,7.6,1,0,4,10,8,10.5,11.75
0,11.1,1,1,7,9,8,1.40933333333333e+16,15.0
0,9.4,1,1,6,6,8,1.33333333333333e+16,1.31666666666666e+16
0,12.7,1,0,7,12,12,1.20714285714285e+16,1.20714285714285e+16
0,12.4,1,1,6,6,6,1.26666666666666e+16,12.5
0,15.5,1,1,7,9,9,13.2,132575.0
0,15.5,1,1,7,8,8,14.15,1451125.0
0,12.7,1,0,5,6,6,14.8,14.0
0,7.6,1,0,5,8,13,11.0,11.4
0,16.2,1,0,5,8,6,1.18333333333333e+16,13.0
0,7.6,1,0,4,7,7,11.75,11.8
0,9.4,1,0,12,22,20,1.23333333333333e+16,12.0
0,16.2,1,1,6,7,9,1.12857142857142e+16,13.5
0,9.4,1,1,6,10,10,1.16666666666666e+16,12.25
0,12.7,1,1,7,8,8,1.35142857142857e+16,1.35142857142857e+16
0,7.6,1,0,6,7,9,13.0,1.37142857142857e+16
0,10.8,1,1,7,8,8,1.27442857142857e+16,1.27442857142857e+16
0,11.1,1,0,4,10,8,11.75,11.8
1,10.8,1,0,6,6,7,1.21666666666666e+16,1.16666666666666e+16
0,13.9,1,1,5,9,9,13.4,12375.0
0,7.6,1,0,6,7,7,1.35333333333333e+16,1.35333333333333e+16
0,15.5,1,1,6,7,10,1.41666666666666e+16,14.0
0,12.4,1,1,7,7,9,1.46528571428571e+16,1.47555555555555e+16
0,9.4,1,0,5,5,7,13.6,13.0
0,16.2,1,1,6,9,6,1.28333333333333e+16,13.25
0,9.4,1,1,6,6,6,1.46666666666666e+16,1.51666666666666e+16
0,12.4,1,0,6,6,6,1.33333333333333e+16,1.46666666666666e+16
0,10.8,0,1,5,10,9,13.4,11.4
0,13.9,1,1,7,9,8,133125.0,156375.0
0,9.4,1,1,6,7,6,1.23333333333333e+16,13.5
0,10.8,1,0,5,8,7,13.0,1.18333333333333e+16
0,12.4,1,0,6,10,11,17.0,16.0
0,10.8,1,0,6,7,6,13.5,13.0
0,8.9,1,0,6,7,6,1.27142857142857e+16,1.18333333333333e+16
0,16.2,1,1,6,9,11,13.0,1.39272727272727e+16
0,12.4,1,0,6,7,6,1.25714285714285e+16,13.5
0,11.1,1,1,6,6,7,13.5,1.32857142857142e+16
0,13.9,1,0,7,8,8,14.95,147375.0
0,10.8,1,0,7,8,8,1.49928571428571e+16,1.49928571428571e+16
0,12.4,1,1,6,6,7,1.23333333333333e+16,14.0
0,13.9,1,0,6,7,7,1.61428571428571e+16,1.46666666666666e+16
0,11.1,1,0,6,8,10,1.48333333333333e+16,1.38333333333333e+16
1,7.6,1,0,6,9,7,1.18333333333333e+16,11.0
0,12.7,1,0,10,11,10,14.3,14.2
0,7.6,1,0,5,5,6,12.0,11.6
0,10.8,1,0,7,8,8,1.24128571428571e+16,1.24128571428571e+16
0,10.8,1,0,7,11,11,1.25457142857142e+16,1.25457142857142e+16
0,12.7,1,0,5,10,8,1.32857142857142e+16,13.0
0,13.9,1,1,6,9,7,1.35555555555555e+16,1.26666666666666e+16
0,16.2,1,0,6,6,8,1.31666666666666e+16,1.24285714285714e+16
0,10.8,1,1,6,6,7,1.16666666666666e+16,12.2
0,12.4,1,1,6,6,6,1.36666666666666e+16,12.0
0,12.7,1,1,7,8,8,1.25142857142857e+16,1.25142857142857e+16
1,11.1,1,1,6,6,6,1.43333333333333e+16,1.53333333333333e+16
0,10.8,1,0,5,8,9,12.8,1.36666666666666e+16
0,9.4,1,0,3,15,7,1.23333333333333e+16,11.4
0,10.8,1,0,5,10,6,11.6,1.11666666666666e+16
0,11.1,1,1,12,15,14,1.09230769230769e+16,1.21818181818181e+16
0,15.5,1,0,0,0,0,0.0,0.0
0,13.9,1,0,7,7,8,1362857142857140.0,139125.0
0,15.5,1,0,18,25,15,1.37368421052631e+16,13.75
0,12.4,1,1,4,7,10,11.5,1.21428571428571e+16
0,10.8,1,1,5,8,8,14.0,13.0
0,16.2,1,0,5,14,15,1.17142857142857e+16,12.0
0,16.2,1,0,6,7,10,1.23333333333333e+16,13.2
0,12.4,1,1,6,9,12,1.34285714285714e+16,13625.0
0,12.4,1,0,21,21,19,1.24761904761904e+16,1.22105263157894e+16
1,8.9,1,0,6,6,7,12.0,1.35714285714285e+16
0,12.4,1,1,6,7,6,12.0,14.0
0,8.9,0,0,12,12,12,15.25,15.0
0,12.7,1,1,5,9,6,12.4,1.31666666666666e+16
0,12.7,1,1,7,8,8,14.4,14.4
0,10.8,1,0,13,18,19,1.28461538461538e+16,12.8
0,12.7,1,1,5,10,8,1.18571428571428e+16,1.16666666666666e+16
0,9.4,1,0,5,8,6,13.2,1.13333333333333e+16
0,15.5,1,0,6,6,6,12.5,1.26666666666666e+16
0,12.7,1,0,5,6,9,13.0,13.25
0,7.6,1,0,12,14,14,1.32916666666666e+16,1.32916666666666e+16
0,9.4,1,0,3,12,11,1.16666666666666e+16,11.5
0,10.8,1,0,7,8,8,14.24,14.24
0,9.4,1,0,6,6,6,1.28333333333333e+16,1.33333333333333e+16
0,11.1,1,0,7,7,8,1.41057142857142e+16,136625.0
0,12.7,1,0,7,12,12,1.24714285714285e+16,1.24714285714285e+16
0,12.4,1,1,6,11,17,1.18333333333333e+16,1.18571428571428e+16
0,7.6,1,0,6,6,6,12.5,1.28333333333333e+16
0,12.4,1,0,0,0,0,0.0,0.0
0,9.4,1,0,5,8,9,1.61666666666666e+16,1.42857142857142e+16
0,8.9,1,0,6,6,8,13.0,13.4
0,7.6,1,0,6,7,7,1.19666666666666e+16,1.19666666666666e+16
0,9.4,1,0,8,8,8,133475.0,133475.0
0,7.6,1,0,5,7,7,12.0,12.5
0,7.6,1,0,0,0,0,0.0,0.0
0,12.4,1,0,6,9,11,1.35714285714285e+16,14.0
0,16.2,1,0,6,10,10,14.7,12.0
0,12.7,1,0,0,0,0,0.0,0.0
0,12.4,1,0,7,7,8,1.31757142857142e+16,14925.0
0,12.7,1,0,7,11,11,1.37428571428571e+16,1.37428571428571e+16
0,11.1,1,0,7,8,11,1.22171428571428e+16,1211875.0
0,13.9,1,1,7,10,8,1.34285714285714e+16,13.25
0,12.7,1,0,7,8,8,15.0,15.0
0,12.4,1,0,6,7,8,1.31666666666666e+16,15625.0
0,15.5,1,1,6,6,7,1.43333333333333e+16,1.41428571428571e+16
0,10.8,1,0,5,6,5,12.0,13.0
0,11.1,1,0,3,10,10,1.23333333333333e+16,1.06666666666666e+16
0,9.4,1,0,8,8,8,1488875.0,1488875.0
0,11.1,1,1,6,7,6,1.26666666666666e+16,1.33333333333333e+16
0,16.2,1,1,4,8,10,13.0,12.25
0,9.4,1,1,6,9,6,13875.0,1.43333333333333e+16
0,15.5,1,1,6,11,12,124125.0,112625.0
0,12.7,1,1,7,8,8,1.43142857142857e+16,1.43142857142857e+16
0,15.5,1,0,6,6,7,1.28333333333333e+16,1.32857142857142e+16
0,13.9,1,0,5,5,6,14.6,1.43333333333333e+16
0,10.8,1,1,6,7,9,13.5,12.5
0,9.4,1,0,5,6,8,11.8,11.6
0,7.6,1,0,12,15,15,12625.0,12625.0
0,16.2,1,1,6,6,6,1.38333333333333e+16,13.5
0,16.2,1,0,6,7,10,12.5,1.31428571428571e+16
0,15.5,1,0,5,7,8,13.6,1.26666666666666e+16
0,9.4,1,1,5,5,6,13.8,12.0
0,12.7,1,0,6,8,6,1.16666666666666e+16,13.0
